product_id,date_type,research_date,price
1014,m,2015-12-01,1948.0
1014,m,2016-01-01,1873.0
1014,m,2016-02-01,2156.0
1014,m,2016-03-01,1688.0
1014,m,2016-04-01,1110.0
1014,m,2016-05-01,877.0
1014,m,2016-06-01,894.0
1014,m,2016-07-01,1029.0
1014,m,2016-08-01,1100.0
1014,m,2016-09-01,1954.0
1014,m,2016-10-01,1584.0
1014,m,2016-11-01,1504.0
1014,m,2016-12-01,1452.0
1014,m,2017-01-01,1892.0
1014,m,2017-02-01,1581.0
1014,m,2017-03-01,1315.0
1014,m,2017-04-01,990.0
1014,m,2017-05-01,828.0
1014,m,2017-06-01,934.0
1014,m,2017-07-01,1341.0
1014,m,2017-08-01,1922.0
1014,m,2017-09-01,2045.0
1014,m,2017-10-01,1130.0
1014,m,2017-11-01,1025.0
1014,m,2017-12-01,1320.0
1014,m,2018-01-01,1888.0
1014,m,2018-02-01,2347.0
1014,m,2018-03-01,2010.0
1014,m,2018-04-01,1536.0
1014,m,2018-05-01,1352.0
1014,m,2018-06-01,1190.0
1014,m,2018-07-01,987.0
1014,m,2018-08-01,1385.0
1014,m,2018-09-01,2091.0
1014,m,2018-10-01,1200.0
1014,m,2018-11-01,1615.0
1014,m,2018-12-01,1569.0
1014,m,2019-01-01,1688.0
1014,m,2019-02-01,1589.0
1014,m,2019-03-01,1344.0
1014,m,2019-04-01,1057.0
1014,m,2019-05-01,976.0
1014,m,2019-06-01,1124.0
1014,m,2019-07-01,1047.0
1014,m,2019-08-01,1689.0
1014,m,2019-09-01,1688.0
1014,m,2019-10-01,1400.0
1014,m,2019-11-01,1133.0
1014,m,2019-12-01,1396.0
1014,m,2020-01-01,2168.0
1014,m,2020-02-01,2098.0
1014,m,2020-03-01,2059.0
1014,m,2020-04-01,1216.0
1014,m,2020-05-01,1079.0
1014,m,2020-06-01,1167.0
1014,m,2020-07-01,1314.0
1014,m,2020-08-01,2828.0
1014,m,2020-09-01,2342.0
1014,m,2020-10-01,1325.0
1014,m,2020-11-01,1132.0
1014,m,2020-12-01,1537.0
1014,m,2021-01-01,2267.0
1014,m,2021-02-01,2528.0
1014,m,2021-03-01,2027.0
1014,m,2021-04-01,1395.0
1014,m,2021-05-01,1267.0
1014,m,2021-06-01,1546.0
1014,m,2021-07-01,1083.0
1014,m,2021-08-01,1382.0
1014,m,2021-09-01,2161.0
1014,m,2021-10-01,1682.0
1014,m,2021-11-01,1881.0
1014,m,2021-12-01,1898.0
1014,m,2022-01-01,2300.0
1014,m,2022-02-01,2088.0
1014,m,2022-03-01,1825.0
1014,m,2022-04-01,1473.0
1014,m,2022-05-01,1151.0
1014,m,2022-06-01,1380.0
1014,m,2022-07-01,1818.0
1014,m,2022-08-01,2118.0
1014,m,2022-09-01,2768.0
1014,m,2022-10-01,2768.0
1014,m,2022-11-01,2768.0
1014,m,2022-12-01,2768.0
1015,m,2012-01-01,5733.0
1015,m,2012-02-01,6207.0
1015,m,2012-03-01,6917.0
1015,m,2012-04-01,6128.0
1015,m,2012-05-01,5162.0
1015,m,2012-06-01,3905.0
1015,m,2012-07-01,2834.0
1015,m,2012-08-01,3232.0
1015,m,2012-09-01,6150.0
1015,m,2012-10-01,7341.0
1015,m,2012-11-01,5921.0
1015,m,2012-12-01,5326.0
1015,m,2013-01-01,5672.0
1015,m,2013-02-01,6154.0
1015,m,2013-03-01,5143.0
1015,m,2013-04-01,5177.0
1015,m,2013-05-01,4230.0
1015,m,2013-06-01,3411.0
1015,m,2013-07-01,3484.0
1015,m,2013-08-01,4854.0
1015,m,2013-09-01,5629.0
1015,m,2013-10-01,5611.0
1015,m,2013-11-01,4991.0
1015,m,2013-12-01,4958.0
1015,m,2014-01-01,5564.0
1015,m,2014-02-01,6241.0
1015,m,2014-03-01,5887.0
1015,m,2014-04-01,5028.0
1015,m,2014-05-01,4508.0
1015,m,2014-06-01,3099.0
1015,m,2014-07-01,2797.0
1015,m,2014-08-01,2890.0
1015,m,2014-09-01,3896.0
1015,m,2014-10-01,4950.0
1015,m,2014-11-01,4293.0
1015,m,2014-12-01,4186.0
1015,m,2015-01-01,4594.0
1015,m,2015-02-01,5191.0
1015,m,2015-03-01,4970.0
1015,m,2015-04-01,4565.0
1015,m,2015-05-01,3968.0
1015,m,2015-06-01,3293.0
1015,m,2015-07-01,3219.0
1015,m,2015-08-01,3070.0
1015,m,2015-09-01,4157.0
1015,m,2015-10-01,4059.0
1015,m,2015-11-01,3346.0
1015,m,2015-12-01,3530.0
1015,m,2016-01-01,4638.0
1015,m,2016-02-01,5682.0
1015,m,2016-03-01,5285.0
1015,m,2016-04-01,4636.0
1015,m,2016-05-01,3445.0
1015,m,2016-06-01,2488.0
1015,m,2016-07-01,2618.0
1015,m,2016-08-01,2947.0
1015,m,2016-09-01,4365.0
1015,m,2016-10-01,5744.0
1015,m,2016-11-01,5322.0
1015,m,2016-12-01,5837.0
1015,m,2017-01-01,6021.0
1015,m,2017-02-01,5626.0
1015,m,2017-03-01,4743.0
1015,m,2017-04-01,3895.0
1015,m,2017-05-01,3361.0
1015,m,2017-06-01,3045.0
1015,m,2017-07-01,2915.0
1015,m,2017-08-01,4354.0
1015,m,2017-09-01,5637.0
1015,m,2017-10-01,5060.0
1015,m,2017-11-01,3892.0
1015,m,2017-12-01,3678.0
1015,m,2018-01-01,4022.0
1015,m,2018-02-01,4446.0
1015,m,2018-03-01,3919.0
1015,m,2018-04-01,4156.0
1015,m,2018-05-01,3767.0
1015,m,2018-06-01,2814.0
1015,m,2018-07-01,3023.0
1015,m,2018-08-01,3464.0
1015,m,2018-09-01,5684.0
1015,m,2018-10-01,7973.0
1015,m,2018-11-01,5883.0
1015,m,2018-12-01,5037.0
1015,m,2019-01-01,4822.0
1015,m,2019-02-01,4973.0
1015,m,2019-03-01,4907.0
1015,m,2019-04-01,4932.0
1015,m,2019-05-01,3690.0
1015,m,2019-06-01,3133.0
1015,m,2019-07-01,3117.0
1015,m,2019-08-01,3268.0
1015,m,2019-09-01,4190.0
1015,m,2019-10-01,5805.0
1015,m,2019-11-01,5316.0
1015,m,2019-12-01,5292.0
1015,m,2020-01-01,5405.0
1015,m,2020-02-01,5633.0
1015,m,2020-03-01,5774.0
1015,m,2020-04-01,5225.0
1015,m,2020-05-01,3913.0
1015,m,2020-06-01,3239.0
1015,m,2020-07-01,3996.0
1015,m,2020-08-01,5144.0
1015,m,2020-09-01,6527.0
1015,m,2020-10-01,9587.0
1015,m,2020-11-01,6831.0
1015,m,2020-12-01,5075.0
1015,m,2021-01-01,5201.0
1015,m,2021-02-01,5470.0
1015,m,2021-03-01,5579.0
1015,m,2021-04-01,5013.0
1015,m,2021-05-01,4496.0
1015,m,2021-06-01,3692.0
1015,m,2021-07-01,4449.0
1015,m,2021-08-01,4333.0
1015,m,2021-09-01,5621.0
1015,m,2021-10-01,5847.0
1015,m,2021-11-01,6235.0
1015,m,2021-12-01,6043.0
1015,m,2022-01-01,6701.0
1015,m,2022-02-01,6632.0
1015,m,2022-03-01,6228.0
1015,m,2022-04-01,5713.0
1015,m,2022-05-01,4905.0
1015,m,2022-06-01,4048.0
1015,m,2022-07-01,4517.0
1015,m,2022-08-01,6378.0
1015,m,2022-09-01,7297.0
1015,m,2022-10-01,7297.0
1015,m,2022-11-01,7297.0
1015,m,2022-12-01,7297.0
1016,m,2012-01-01,1341.0
1016,m,2012-02-01,1233.0
1016,m,2012-03-01,1147.0
1016,m,2012-04-01,924.0
1016,m,2012-05-01,855.0
1016,m,2012-06-01,855.0
1016,m,2012-07-01,855.0
1016,m,2012-08-01,855.0
1016,m,2012-09-01,855.0
1016,m,2012-10-01,855.0
1016,m,2012-11-01,855.0
1016,m,2012-12-01,855.0
1016,m,2013-01-01,1178.0
1016,m,2013-02-01,1098.0
1016,m,2013-03-01,831.0
1016,m,2013-04-01,837.0
1016,m,2013-05-01,821.0
1016,m,2013-06-01,821.0
1016,m,2013-07-01,821.0
1016,m,2013-08-01,821.0
1016,m,2013-09-01,821.0
1016,m,2013-10-01,821.0
1016,m,2013-11-01,821.0
1016,m,2013-12-01,1538.0
1016,m,2014-01-01,1393.0
1016,m,2014-02-01,1234.0
1016,m,2014-03-01,949.0
1016,m,2014-04-01,865.0
1016,m,2014-05-01,845.0
1016,m,2014-06-01,845.0
1016,m,2014-07-01,845.0
1016,m,2014-08-01,845.0
1016,m,2014-09-01,845.0
1016,m,2014-10-01,845.0
1016,m,2014-11-01,845.0
1016,m,2014-12-01,1593.0
1016,m,2015-01-01,1447.0
1016,m,2015-02-01,1289.0
1016,m,2015-03-01,901.0
1016,m,2015-04-01,912.0
1016,m,2015-05-01,883.0
1016,m,2015-06-01,883.0
1016,m,2015-07-01,883.0
1016,m,2015-08-01,883.0
1016,m,2015-09-01,883.0
1016,m,2015-10-01,883.0
1016,m,2015-11-01,883.0
1016,m,2015-12-01,1431.0
1016,m,2016-01-01,1304.0
1016,m,2016-02-01,1297.0
1016,m,2016-03-01,1025.0
1016,m,2016-04-01,908.0
1016,m,2016-05-01,904.0
1016,m,2016-06-01,904.0
1016,m,2016-07-01,904.0
1016,m,2016-08-01,904.0
1016,m,2016-09-01,904.0
1016,m,2016-10-01,904.0
1016,m,2016-11-01,904.0
1016,m,2016-12-01,1501.0
1016,m,2017-01-01,1445.0
1016,m,2017-02-01,1162.0
1016,m,2017-03-01,881.0
1016,m,2017-04-01,875.0
1016,m,2017-05-01,887.0
1016,m,2017-06-01,887.0
1016,m,2017-07-01,887.0
1016,m,2017-08-01,887.0
1016,m,2017-09-01,887.0
1016,m,2017-10-01,887.0
1016,m,2017-11-01,1735.0
1016,m,2017-12-01,1530.0
1016,m,2018-01-01,1495.0
1016,m,2018-02-01,1317.0
1016,m,2018-03-01,935.0
1016,m,2018-04-01,945.0
1016,m,2018-05-01,929.0
1016,m,2018-06-01,929.0
1016,m,2018-07-01,929.0
1016,m,2018-08-01,929.0
1016,m,2018-09-01,929.0
1016,m,2018-10-01,929.0
1016,m,2018-11-01,929.0
1016,m,2018-12-01,1623.0
1016,m,2019-01-01,1334.0
1016,m,2019-02-01,1093.0
1016,m,2019-03-01,916.0
1016,m,2019-04-01,913.0
1016,m,2019-05-01,936.0
1016,m,2019-06-01,936.0
1016,m,2019-07-01,936.0
1016,m,2019-08-01,936.0
1016,m,2019-09-01,936.0
1016,m,2019-10-01,936.0
1016,m,2019-11-01,936.0
1016,m,2019-12-01,1667.0
1016,m,2020-01-01,1688.0
1016,m,2020-02-01,1239.0
1016,m,2020-03-01,1023.0
1016,m,2020-04-01,1008.0
1016,m,2020-05-01,1016.0
1016,m,2020-06-01,1016.0
1016,m,2020-07-01,1016.0
1016,m,2020-08-01,1016.0
1016,m,2020-09-01,1016.0
1016,m,2020-10-01,1016.0
1016,m,2020-11-01,1016.0
1016,m,2020-12-01,1787.0
1016,m,2021-01-01,1578.0
1016,m,2021-02-01,1410.0
1016,m,2021-03-01,1064.0
1016,m,2021-04-01,952.0
1016,m,2021-05-01,1000.0
1016,m,2021-06-01,1000.0
1016,m,2021-07-01,1000.0
1016,m,2021-08-01,1000.0
1016,m,2021-09-01,1000.0
1016,m,2021-10-01,1000.0
1016,m,2021-11-01,2024.0
1016,m,2021-12-01,2200.0
1016,m,2022-01-01,2403.0
1016,m,2022-02-01,1622.0
1016,m,2022-03-01,1227.0
1016,m,2022-04-01,1058.0
1016,m,2022-05-01,1064.0
1016,m,2022-06-01,1064.0
1016,m,2022-07-01,1064.0
1016,m,2022-08-01,1064.0
1016,m,2022-09-01,1064.0
1016,m,2022-10-01,1064.0
1016,m,2022-11-01,1064.0
1016,m,2022-12-01,1064.0
1017,m,2012-01-01,2498.0
1017,m,2012-02-01,2357.0
1017,m,2012-03-01,2402.0
1017,m,2012-04-01,2430.0
1017,m,2012-05-01,3023.0
1017,m,2012-06-01,2761.0
1017,m,2012-07-01,2730.0
1017,m,2012-08-01,2561.0
1017,m,2012-09-01,2926.0
1017,m,2012-10-01,3660.0
1017,m,2012-11-01,3741.0
1017,m,2012-12-01,4202.0
1017,m,2013-01-01,6284.0
1017,m,2013-02-01,7108.0
1017,m,2013-03-01,7179.0
1017,m,2013-04-01,7020.0
1017,m,2013-05-01,4886.0
1017,m,2013-06-01,3584.0
1017,m,2013-07-01,3305.0
1017,m,2013-08-01,3310.0
1017,m,2013-09-01,3390.0
1017,m,2013-10-01,3673.0
1017,m,2013-11-01,3614.0
1017,m,2013-12-01,3093.0
1017,m,2014-01-01,2587.0
1017,m,2014-02-01,2338.0
1017,m,2014-03-01,2146.0
1017,m,2014-04-01,2533.0
1017,m,2014-05-01,3146.0
1017,m,2014-06-01,3050.0
1017,m,2014-07-01,3015.0
1017,m,2014-08-01,3569.0
1017,m,2014-09-01,4485.0
1017,m,2014-10-01,4076.0
1017,m,2014-11-01,2867.0
1017,m,2014-12-01,2370.0
1017,m,2015-01-01,2093.0
1017,m,2015-02-01,2138.0
1017,m,2015-03-01,2162.0
1017,m,2015-04-01,2207.0
1017,m,2015-05-01,2958.0
1017,m,2015-06-01,2910.0
1017,m,2015-07-01,2778.0
1017,m,2015-08-01,2788.0
1017,m,2015-09-01,2953.0
1017,m,2015-10-01,2847.0
1017,m,2015-11-01,2707.0
1017,m,2015-12-01,2590.0
1017,m,2016-01-01,2455.0
1017,m,2016-02-01,2469.0
1017,m,2016-03-01,2425.0
1017,m,2016-04-01,2563.0
1017,m,2016-05-01,3057.0
1017,m,2016-06-01,2799.0
1017,m,2016-07-01,2771.0
1017,m,2016-08-01,3085.0
1017,m,2016-09-01,3678.0
1017,m,2016-10-01,4112.0
1017,m,2016-11-01,4942.0
1017,m,2016-12-01,5680.0
1017,m,2017-01-01,5850.0
1017,m,2017-02-01,5290.0
1017,m,2017-03-01,4308.0
1017,m,2017-04-01,4053.0
1017,m,2017-05-01,3711.0
1017,m,2017-06-01,3495.0
1017,m,2017-07-01,3271.0
1017,m,2017-08-01,3034.0
1017,m,2017-09-01,3800.0
1017,m,2017-10-01,4399.0
1017,m,2017-11-01,3500.0
1017,m,2017-12-01,2929.0
1017,m,2018-01-01,2764.0
1017,m,2018-02-01,2838.0
1017,m,2018-03-01,2847.0
1017,m,2018-04-01,2910.0
1017,m,2018-05-01,3361.0
1017,m,2018-06-01,3093.0
1017,m,2018-07-01,3358.0
1017,m,2018-08-01,3751.0
1017,m,2018-09-01,5036.0
1017,m,2018-10-01,5397.0
1017,m,2018-11-01,5152.0
1017,m,2018-12-01,4430.0
1017,m,2019-01-01,3559.0
1017,m,2019-02-01,3143.0
1017,m,2019-03-01,2809.0
1017,m,2019-04-01,2957.0
1017,m,2019-05-01,3185.0
1017,m,2019-06-01,3119.0
1017,m,2019-07-01,3050.0
1017,m,2019-08-01,2972.0
1017,m,2019-09-01,3354.0
1017,m,2019-10-01,3892.0
1017,m,2019-11-01,4705.0
1017,m,2019-12-01,4653.0
1017,m,2020-01-01,4271.0
1017,m,2020-02-01,4171.0
1017,m,2020-03-01,4063.0
1017,m,2020-04-01,4720.0
1017,m,2020-05-01,4251.0
1017,m,2020-06-01,3865.0
1017,m,2020-07-01,3779.0
1017,m,2020-08-01,4060.0
1017,m,2020-09-01,5009.0
1017,m,2020-10-01,5699.0
1017,m,2020-11-01,4859.0
1017,m,2020-12-01,3677.0
1017,m,2021-01-01,3424.0
1017,m,2021-02-01,3532.0
1017,m,2021-03-01,3407.0
1017,m,2021-04-01,3379.0
1017,m,2021-05-01,3259.0
1017,m,2021-06-01,3045.0
1017,m,2021-07-01,2978.0
1017,m,2021-08-01,2972.0
1017,m,2021-09-01,3433.0
1017,m,2021-10-01,3468.0
1017,m,2021-11-01,3314.0
1017,m,2021-12-01,3239.0
1017,m,2022-01-01,2971.0
1017,m,2022-02-01,2864.0
1017,m,2022-03-01,2872.0
1017,m,2022-04-01,3337.0
1017,m,2022-05-01,3720.0
1017,m,2022-06-01,3642.0
1017,m,2022-07-01,3780.0
1017,m,2022-08-01,3961.0
1017,m,2022-09-01,4531.0
1017,m,2022-10-01,4531.0
1017,m,2022-11-01,4531.0
1017,m,2022-12-01,4531.0
1018,m,2012-01-01,3739.0
1018,m,2012-02-01,3599.0
1018,m,2012-03-01,2868.0
1018,m,2012-04-01,2189.0
1018,m,2012-05-01,1817.0
1018,m,2012-06-01,1519.0
1018,m,2012-07-01,1853.0
1018,m,2012-08-01,2231.0
1018,m,2012-09-01,2700.0
1018,m,2012-10-01,1817.0
1018,m,2012-11-01,1939.0
1018,m,2012-12-01,2650.0
1018,m,2013-01-01,3373.0
1018,m,2013-02-01,4003.0
1018,m,2013-03-01,2337.0
1018,m,2013-04-01,2058.0
1018,m,2013-05-01,1621.0
1018,m,2013-06-01,1779.0
1018,m,2013-07-01,2251.0
1018,m,2013-08-01,2946.0
1018,m,2013-09-01,2575.0
1018,m,2013-10-01,1932.0
1018,m,2013-11-01,1954.0
1018,m,2013-12-01,2074.0
1018,m,2014-01-01,2073.0
1018,m,2014-02-01,1899.0
1018,m,2014-03-01,1799.0
1018,m,2014-04-01,1702.0
1018,m,2014-05-01,1663.0
1018,m,2014-06-01,1708.0
1018,m,2014-07-01,1907.0
1018,m,2014-08-01,2334.0
1018,m,2014-09-01,2145.0
1018,m,2014-10-01,1994.0
1018,m,2014-11-01,2238.0
1018,m,2014-12-01,2093.0
1018,m,2015-01-01,2381.0
1018,m,2015-02-01,2560.0
1018,m,2015-03-01,2155.0
1018,m,2015-04-01,2009.0
1018,m,2015-05-01,2030.0
1018,m,2015-06-01,1921.0
1018,m,2015-07-01,1784.0
1018,m,2015-08-01,2437.0
1018,m,2015-09-01,2110.0
1018,m,2015-10-01,1784.0
1018,m,2015-11-01,2339.0
1018,m,2015-12-01,3138.0
1018,m,2016-01-01,3349.0
1018,m,2016-02-01,3193.0
1018,m,2016-03-01,2702.0
1018,m,2016-04-01,2402.0
1018,m,2016-05-01,2202.0
1018,m,2016-06-01,1931.0
1018,m,2016-07-01,2447.0
1018,m,2016-08-01,2828.0
1018,m,2016-09-01,3183.0
1018,m,2016-10-01,2435.0
1018,m,2016-11-01,2374.0
1018,m,2016-12-01,2429.0
1018,m,2017-01-01,2253.0
1018,m,2017-02-01,2341.0
1018,m,2017-03-01,2361.0
1018,m,2017-04-01,1919.0
1018,m,2017-05-01,1628.0
1018,m,2017-06-01,1712.0
1018,m,2017-07-01,2344.0
1018,m,2017-08-01,3671.0
1018,m,2017-09-01,2543.0
1018,m,2017-10-01,1691.0
1018,m,2017-11-01,1965.0
1018,m,2017-12-01,2651.0
1018,m,2018-01-01,3053.0
1018,m,2018-02-01,2918.0
1018,m,2018-03-01,2574.0
1018,m,2018-04-01,2573.0
1018,m,2018-05-01,2078.0
1018,m,2018-06-01,1899.0
1018,m,2018-07-01,2487.0
1018,m,2018-08-01,3525.0
1018,m,2018-09-01,3425.0
1018,m,2018-10-01,1974.0
1018,m,2018-11-01,2131.0
1018,m,2018-12-01,2188.0
1018,m,2019-01-01,2221.0
1018,m,2019-02-01,2244.0
1018,m,2019-03-01,2099.0
1018,m,2019-04-01,1983.0
1018,m,2019-05-01,1967.0
1018,m,2019-06-01,1904.0
1018,m,2019-07-01,1997.0
1018,m,2019-08-01,3495.0
1018,m,2019-09-01,2997.0
1018,m,2019-10-01,3382.0
1018,m,2019-11-01,2739.0
1018,m,2019-12-01,2460.0
1018,m,2020-01-01,2633.0
1018,m,2020-02-01,2700.0
1018,m,2020-03-01,2622.0
1018,m,2020-04-01,2402.0
1018,m,2020-05-01,2056.0
1018,m,2020-06-01,2176.0
1018,m,2020-07-01,2324.0
1018,m,2020-08-01,3588.0
1018,m,2020-09-01,3855.0
1018,m,2020-10-01,2527.0
1018,m,2020-11-01,2218.0
1018,m,2020-12-01,2105.0
1018,m,2021-01-01,2398.0
1018,m,2021-02-01,3070.0
1018,m,2021-03-01,2664.0
1018,m,2021-04-01,2406.0
1018,m,2021-05-01,2181.0
1018,m,2021-06-01,2199.0
1018,m,2021-07-01,2671.0
1018,m,2021-08-01,3034.0
1018,m,2021-09-01,3414.0
1018,m,2021-10-01,3140.0
1018,m,2021-11-01,5161.0
1018,m,2021-12-01,4599.0
1018,m,2022-01-01,4694.0
1018,m,2022-02-01,5133.0
1018,m,2022-03-01,4116.0
1018,m,2022-04-01,3476.0
1018,m,2022-05-01,2586.0
1018,m,2022-06-01,2820.0
1018,m,2022-07-01,4401.0
1018,m,2022-08-01,4423.0
1018,m,2022-09-01,4816.0
1018,m,2022-10-01,4816.0
1018,m,2022-11-01,4816.0
1018,m,2022-12-01,4816.0
1019,m,2012-01-01,1275.0
1019,m,2012-02-01,1571.0
1019,m,2012-03-01,1827.0
1019,m,2012-04-01,1174.0
1019,m,2012-05-01,1013.0
1019,m,2012-06-01,832.0
1019,m,2012-07-01,732.0
1019,m,2012-08-01,778.0
1019,m,2012-09-01,1147.0
1019,m,2012-10-01,1089.0
1019,m,2012-11-01,1076.0
1019,m,2012-12-01,1193.0
1019,m,2013-01-01,1393.0
1019,m,2013-02-01,1579.0
1019,m,2013-03-01,1400.0
1019,m,2013-04-01,967.0
1019,m,2013-05-01,854.0
1019,m,2013-06-01,847.0
1019,m,2013-07-01,859.0
1019,m,2013-08-01,943.0
1019,m,2013-09-01,937.0
1019,m,2013-10-01,748.0
1019,m,2013-11-01,749.0
1019,m,2013-12-01,757.0
1019,m,2014-01-01,1124.0
1019,m,2014-02-01,1433.0
1019,m,2014-03-01,1489.0
1019,m,2014-04-01,1142.0
1019,m,2014-05-01,1030.0
1019,m,2014-06-01,901.0
1019,m,2014-07-01,828.0
1019,m,2014-08-01,871.0
1019,m,2014-09-01,1182.0
1019,m,2014-10-01,771.0
1019,m,2014-11-01,1092.0
1019,m,2014-12-01,1192.0
1019,m,2015-01-01,1210.0
1019,m,2015-02-01,1553.0
1019,m,2015-03-01,1361.0
1019,m,2015-04-01,1045.0
1019,m,2015-05-01,1081.0
1019,m,2015-06-01,892.0
1019,m,2015-07-01,848.0
1019,m,2015-08-01,767.0
1019,m,2015-09-01,806.0
1019,m,2015-10-01,709.0
1019,m,2015-11-01,743.0
1019,m,2015-12-01,928.0
1019,m,2016-01-01,1016.0
1019,m,2016-02-01,1391.0
1019,m,2016-03-01,1188.0
1019,m,2016-04-01,943.0
1019,m,2016-05-01,895.0
1019,m,2016-06-01,830.0
1019,m,2016-07-01,983.0
1019,m,2016-08-01,1107.0
1019,m,2016-09-01,1666.0
1019,m,2016-10-01,1113.0
1019,m,2016-11-01,1252.0
1019,m,2016-12-01,1145.0
1019,m,2017-01-01,1246.0
1019,m,2017-02-01,1187.0
1019,m,2017-03-01,1117.0
1019,m,2017-04-01,992.0
1019,m,2017-05-01,1101.0
1019,m,2017-06-01,1013.0
1019,m,2017-07-01,1013.0
1019,m,2017-08-01,1153.0
1019,m,2017-09-01,1285.0
1019,m,2017-10-01,913.0
1019,m,2017-11-01,882.0
1019,m,2017-12-01,788.0
1019,m,2018-01-01,985.0
1019,m,2018-02-01,1629.0
1019,m,2018-03-01,1188.0
1019,m,2018-04-01,1082.0
1019,m,2018-05-01,968.0
1019,m,2018-06-01,967.0
1019,m,2018-07-01,1027.0
1019,m,2018-08-01,1233.0
1019,m,2018-09-01,1300.0
1019,m,2018-10-01,1071.0
1019,m,2018-11-01,963.0
1019,m,2018-12-01,851.0
1019,m,2019-01-01,960.0
1019,m,2019-02-01,1199.0
1019,m,2019-03-01,1282.0
1019,m,2019-04-01,960.0
1019,m,2019-05-01,995.0
1019,m,2019-06-01,997.0
1019,m,2019-07-01,1005.0
1019,m,2019-08-01,1177.0
1019,m,2019-09-01,1280.0
1019,m,2019-10-01,1170.0
1019,m,2019-11-01,1226.0
1019,m,2019-12-01,1011.0
1019,m,2020-01-01,1311.0
1019,m,2020-02-01,1601.0
1019,m,2020-03-01,1497.0
1019,m,2020-04-01,1080.0
1019,m,2020-05-01,949.0
1019,m,2020-06-01,968.0
1019,m,2020-07-01,1155.0
1019,m,2020-08-01,1242.0
1019,m,2020-09-01,1623.0
1019,m,2020-10-01,1485.0
1019,m,2020-11-01,1146.0
1019,m,2020-12-01,880.0
1019,m,2021-01-01,1078.0
1019,m,2021-02-01,1937.0
1019,m,2021-03-01,1714.0
1019,m,2021-04-01,1268.0
1019,m,2021-05-01,1204.0
1019,m,2021-06-01,1261.0
1019,m,2021-07-01,1383.0
1019,m,2021-08-01,1055.0
1019,m,2021-09-01,1174.0
1019,m,2021-10-01,1150.0
1019,m,2021-11-01,1603.0
1019,m,2021-12-01,1030.0
1019,m,2022-01-01,1320.0
1019,m,2022-02-01,1650.0
1019,m,2022-03-01,1729.0
1019,m,2022-04-01,1557.0
1019,m,2022-05-01,1362.0
1019,m,2022-06-01,1472.0
1019,m,2022-07-01,1869.0
1019,m,2022-08-01,1594.0
1019,m,2022-09-01,2153.0
1019,m,2022-10-01,2153.0
1019,m,2022-11-01,2153.0
1019,m,2022-12-01,2153.0
1020,m,2012-01-01,1584.0
1020,m,2012-02-01,1765.0
1020,m,2012-03-01,2343.0
1020,m,2012-04-01,2680.0
1020,m,2012-05-01,2024.0
1020,m,2012-06-01,1388.0
1020,m,2012-07-01,1115.0
1020,m,2012-08-01,993.0
1020,m,2012-09-01,1002.0
1020,m,2012-10-01,1277.0
1020,m,2012-11-01,1441.0
1020,m,2012-12-01,1258.0
1020,m,2013-01-01,1484.0
1020,m,2013-02-01,1934.0
1020,m,2013-03-01,2085.0
1020,m,2013-04-01,1469.0
1020,m,2013-05-01,1073.0
1020,m,2013-06-01,1029.0
1020,m,2013-07-01,963.0
1020,m,2013-08-01,855.0
1020,m,2013-09-01,942.0
1020,m,2013-10-01,960.0
1020,m,2013-11-01,1270.0
1020,m,2013-12-01,1378.0
1020,m,2014-01-01,1480.0
1020,m,2014-02-01,1411.0
1020,m,2014-03-01,1601.0
1020,m,2014-04-01,3033.0
1020,m,2014-05-01,1417.0
1020,m,2014-06-01,1256.0
1020,m,2014-07-01,1150.0
1020,m,2014-08-01,1029.0
1020,m,2014-09-01,1053.0
1020,m,2014-10-01,1269.0
1020,m,2014-11-01,1700.0
1020,m,2014-12-01,1757.0
1020,m,2015-01-01,2378.0
1020,m,2015-02-01,2762.0
1020,m,2015-03-01,1888.0
1020,m,2015-04-01,2255.0
1020,m,2015-05-01,1547.0
1020,m,2015-06-01,1292.0
1020,m,2015-07-01,1034.0
1020,m,2015-08-01,893.0
1020,m,2015-09-01,819.0
1020,m,2015-10-01,915.0
1020,m,2015-11-01,945.0
1020,m,2015-12-01,905.0
1020,m,2016-01-01,1035.0
1020,m,2016-02-01,1450.0
1020,m,2016-03-01,1456.0
1020,m,2016-04-01,1492.0
1020,m,2016-05-01,1115.0
1020,m,2016-06-01,1068.0
1020,m,2016-07-01,1080.0
1020,m,2016-08-01,985.0
1020,m,2016-09-01,1002.0
1020,m,2016-10-01,1252.0
1020,m,2016-11-01,2212.0
1020,m,2016-12-01,2347.0
1020,m,2017-01-01,2295.0
1020,m,2017-02-01,1598.0
1020,m,2017-03-01,1546.0
1020,m,2017-04-01,1806.0
1020,m,2017-05-01,1327.0
1020,m,2017-06-01,1412.0
1020,m,2017-07-01,1284.0
1020,m,2017-08-01,1209.0
1020,m,2017-09-01,1441.0
1020,m,2017-10-01,1702.0
1020,m,2017-11-01,1610.0
1020,m,2017-12-01,1598.0
1020,m,2018-01-01,1415.0
1020,m,2018-02-01,1307.0
1020,m,2018-03-01,1898.0
1020,m,2018-04-01,2468.0
1020,m,2018-05-01,1725.0
1020,m,2018-06-01,1507.0
1020,m,2018-07-01,1587.0
1020,m,2018-08-01,1583.0
1020,m,2018-09-01,1502.0
1020,m,2018-10-01,1697.0
1020,m,2018-11-01,1836.0
1020,m,2018-12-01,1587.0
1020,m,2019-01-01,1522.0
